embedding,embedding_modelo,id_pregunta,categoria,modelo,pregunta,respuesta,respuesta_referencia,fuentes,tiempo_segundos,num_docs_recuperados,prefiltrado
bge-m3,BAAI/bge-m3,12,educacion,qwen2.5:14b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No, el colegio no puede obligarte a comprar libros de texto nuevos. Según la Ley N° 29571 (Código de Protección y Defensa del Consumidor) y específicamente el artículo 2 que regula los textos escolares, las instituciones educativas no pueden obligar a alumnos ni padres a adquirir libros nuevos o diseñados para un solo uso. Tienes el derecho de comprar libros de segunda mano si así lo deseas.

Si te sientes obligado a hacerlo sin esta opción, puedes dirigirte a INDECOPI para que te asesoren sobre tus derechos y las posibles acciones a tomar.",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,2.87,3,True
bge-m3,BAAI/bge-m3,1,libro_reclamaciones,llama3.1:8b,¿Cuál es la diferencia entre queja y reclamo en el Libro de Reclamaciones?,"La diferencia entre una queja y un reclamo en el Libro de Reclamaciones es que:

* La queja se refiere a un malestar o descontento con la atención recibida por parte del proveedor, pero no está directamente relacionado con el producto o servicio adquirido. Por ejemplo, si el personal de seguridad de un establecimiento comercial es descortés o los servicios higiénicos están sucios.
* El reclamo, en cambio, está vinculado a una falla o disconformidad directa con el producto o servicio adquirido. Por ejemplo, si compraste un televisor que no enciende.

En otras palabras, si tienes problemas con la atención recibida, es una queja. Si tienes problemas con el producto o servicio en sí mismo, es un reclamo.

Paso a paso lo puedes hacer de la siguiente manera:

1. Mira si tu problema está relacionado con la atención recibida por parte del proveedor (queja) o con el producto o servicio en sí mismo (reclamo).
2. Si es una queja, presenta una comunicación directa al proveedor para solucionar el problema.
3. Si es un reclamo, presenta tu caso en el Libro de Reclamaciones del proveedor (ya sea físico o virtual) y espera la respuesta formal del proveedor.

Recuerda que si el proveedor no resuelve tu reclamo y cometió una infracción al Código de Protección y Defensa del Consumidor, puedes solicitar la intervención de INDECOPI presentando una denuncia administrativa.","La reclamación trata sobre problemas o deficiencias en el producto o servicio en sí, como un aparato que no funcione o una comida contaminada, mientras que una queja trata sobre el servicio al cliente y el trato al consumidor por parte del establecimiento o proveedor, como un mesero que exija propina.",Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Decreto Supremo N° 011-2011-PCM,6.93,3,True
bge-m3,BAAI/bge-m3,2,telecomunicaciones,llama3.1:8b,¿A quién reclamo si tengo un problema con mi servicio de telefonía móvil?,"Para resolver tu problema con el servicio de telefonía móvil, puedes presentar una reclamación directamente a la empresa operadora que te presta ese servicio. Es importante tener en cuenta que necesitarás proporcionar información específica sobre tu problema.

Puedes elegir hacerlo por uno de los siguientes canales:

1.  Llamar al número telefónico correspondiente de la empresa operadora.
2.  Presentarlo a través del formulario electrónico de la página web o aplicativo informático de la empresa, si cuentan con este servicio.
3.  Realizarlo personalmente en una oficina de atención al cliente de la empresa.

Cada una de estas opciones tiene sus propias instrucciones y procedimientos para presentar el reclamo. Es importante seguir las indicaciones específicas para cada uno de ellos.

Recuerda, antes de comenzar a llenar cualquier formulario o hablando con un representante de la empresa, ten listo los siguientes datos:

*   La fecha del problema
*   El servicio afectado (en este caso, el móvil)
*   La descripción detallada del problema (por ejemplo, si no puedes hacer llamadas, si tu cuenta está suspendida sin razón o alguna otra circunstancia similar).
*   Tu número de contrato y cualquier otra información relevante que la empresa pueda pedir.","El primer reclamo debe hacerse a la empresa prestadora del servicio, sea Claro, Movistar, Entel, etc. Ellos te deben brindar medios o canales para presentar tu reclamo. Si, luego de su respuesta, no sientes que han satisfecho tus derechos, puedes interponer una denuncia ante INDECOPI.",Guía de reclamos y quejas en el servicio público de telecomunicaciones | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL,3.15,3,True
bge-m3,BAAI/bge-m3,3,indecopi,llama3.1:8b,¿Qué diferencia una denuncia de una reclamación?,"Una denuncia es un paso posterior ante INDECOPI cuando la empresa no resolvió el problema después que presentaste un reclamo. La denuncia inicia un procedimiento que puede llevar a una sanción o multa económica para la empresa y medidas correctivas a tu favor.

Si quieres hacer una denuncia, puedes seguir estos pasos:

1. Presenta un reclamo formalmente a la empresa sobre el problema.
2. Si la empresa no resuelve el problema después de presentar el reclamo, debes informarle que vas a presentar una denuncia ante INDECOPI.

Recuerda que la denuncia es un proceso separado del reclamo y puede llevar a medidas más serias contra la empresa si se demuestra que ha incurrido en alguna infracción al Código de Protección y Defensa del Consumidor.

Fuente: El contexto legal proporcionado.",Un reclamo o queja es una muestra de disconformidad que brinda el consumidor contra la empresa o proveedor a través del Libro de Reclamaciones. Una denuncia es una solicitud dirigida a INDECOPI para que sancionen con una multa al proveedor o empresa por vulnerar tus derechos como consumidor. Primero debe realizarse el reclamo antes de acudir a la denuncia.,Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,2.34,3,True
bge-m3,BAAI/bge-m3,4,inmobiliario,llama3.1:8b,¿Qué debe figurar en el contrato de compraventa de un departamento que me brinda la inmobiliaria?,"De acuerdo a las disposiciones legales antes mencionadas, en el contrato de compraventa de un departamento debe figurar lo siguiente:

*   Identificación del proveedor e identificación del consumidor.
*   Domicilios legales del proveedor y el consumidor.
*   Identificación del inmueble materia de venta (el departamento).
*   Identificación del área exclusiva y común, medidas perimétricas, acabados del inmueble y características relevantes.
*   Precio de venta del inmueble ofertado.
*   Forma de pago y plazo en que se realizará el pago.
*   Plazo, fecha y condiciones expresas sobre la entrega del inmueble (departamento).
*   Penalidades por incumplimiento de obligaciones, en caso de haber pactado penalidades, especificando los montos y supuestos de aplicación.
*   Mecanismos para solucionar controversias.

Es importante tener en cuenta que el contrato de compraventa debe ser redactado en un lenguaje accesible al consumidor y entregarse a este la documentación correspondiente antes de su firma.

Fuente: Ley N° 29571 (Código de Protección y Defensa del Consumidor).","Deben brindarse todos los datos y condiciones de la venta del departamento. Algunas cosas indispensables son el área del inmueble, el precio exacto, la forma y plazos de pago, las penalidades que hubieran y la forma de resolver controversias. Estos datos deben coincidir con las ofertas y ofrecimientos dados en la publicidad o las negociaciones previas.",Código de Protección y Defensa del Consumidor | Guía sobre productos y servicios inmobiliarios | Guía sobre productos y servicios inmobiliarios,3.01,3,True
bge-m3,BAAI/bge-m3,5,servicios_financieros,llama3.1:8b,"¿Tengo derecho a pagar por adelantado mis préstamos con el banco, para evitar intereses?","Sí, tienes derecho a pagar por adelantado tus préstamos con el banco. De acuerdo al artículo 86 del Código de Protección y Defensa del Consumidor, puedes efectuar el pago anticipado o prepago de los saldos totales o parciales, sin que te apliquen penalidades ni cobros adicionales.

Para hacerlo en la práctica:

1. Revisa tu contrato con el banco para ver si hay alguna formalidad previa a solicitar el pago anticipado.
2. Si lo hay, puedes presentar la solicitud y esperar a que se apruebe o se te notifique cualquier condición adicional.
3. Al realizar el pago anticipado, asegúrate de que las entidades financieras apliquen los pagos realizados en orden de prelación, primero a los intereses y gastos adeudados, y luego al capital.

Recuerda que puedes solicitar ayuda a INDECOPI si te encuentras con algún problema o rechazo por parte del banco.","Sí. El consumidor tiene derecho a pagar por adelantado los créditos o deudas que haya contraído con la institución financiera, libremente. El banco no puede negarse a recibir el pago.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,2.56,3,True
bge-m3,BAAI/bge-m3,6,indecopi,llama3.1:8b,¿Puedo pedir indemnización o reparación por los daños sufridos mediante el Libro de Reclamaciones o INDECOPI?,"No, no puedes pedir indemnización o reparación directamente a través del Libro de Reclamaciones o INDECOPI. Si has sufrido daños económicos mayores, daños físicos o lesiones, debes iniciar un proceso judicial ordinario ante el Poder Judicial para obtener una indemnización integral.

Aquí te explico los pasos prácticos:

1. Presenta tu reclamo en el Libro de Reclamaciones del proveedor.
2. Si INDECOPI sanciona al proveedor y dicta medidas correctivas (como devolver dinero o cambiar el producto), puedes recibir una reparación parcial.
3. Sin embargo, si tus daños son más graves (lucro cesante, daño emergente, daño moral) debes iniciar un proceso judicial ordinario ante el Poder Judicial para obtener una indemnización integral.

Recuerda que INDECOPI solo puede sancionar al proveedor y dictar medidas correctivas, pero no puede ordenar indemnizaciones por daños y perjuicios. Para eso debes recurrir a los jueces del Poder Judicial.","No. La reclamación y la denuncia por derechos de consumidor no permiten exigirle a la empresa o proveedor una indemnización por daños y perjuicios. La indemnización por los daños sufridos debe interponerse como un juicio ordinario, ante el Poder Judicial.",Decreto Supremo N° 011-2011-PCM | Guía de procedimientos INDECOPI - Reclamos y Denuncias | Resolución Final N° 016-2022/CPC-INDECOPI-PUN,2.67,3,True
bge-m3,BAAI/bge-m3,7,productos_defectuosos,llama3.1:8b,¿Pueden negarse a cambiarme una prenda de ropa porque la que compré tiene roturas o mala calidad?,"No, no pueden negarse a cambiarla. De acuerdo con el artículo 23 del Código de Protección y Defensa del Consumidor, si un producto (como una prenda de ropa) tiene defectos relacionados con la reparación que se le hizo, el consumidor tiene derecho a que se repare nuevamente sin cargo adicional.

Paso a paso:

1. Contacta al lugar donde te realizaron la reparación.
2. Explica la situación y menciona las roturas o mala calidad de la prenda después de la reparación.
3. El proveedor debe repararla nuevamente sin costo adicional dentro de los 30 días siguientes a la fecha en que recibiste el producto.

Recuerda que es importante tener constancia de todo lo que sucede, como fechas y comunicaciones con el proveedor. Si no resuelven el problema, puedes buscar ayuda en INDECOPI.

Fuente: Ley N° 29571 (Código de Protección y Defensa del Consumidor).","No. Si el producto no cumple con la calidad, materiales o cualificaciones que se ofrecieron, entonces están obligados a restituirte un nuevo producto.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.49,3,True
bge-m3,BAAI/bge-m3,8,servicios_financieros,llama3.1:8b,¿El banco puede cobrar comisiones o conceptos a mi tarjeta de crédito sin avisarme?,"No, el banco no puede cobrarte una comisión nueva por tu tarjeta de crédito sin avisarte. El banco está obligado a notificarte antes de cobrar cualquier comisión o cargo nuevo.

**¿Qué puedes hacer paso a paso si el banco te cobró una comisión o concepto sin avisar?**

1.  Revisa tus recibos y comunicaciones con la empresa para encontrar el aviso que deberían haber enviado, incluso si no está claro.
2.  Si crees que hay algún error o injusticia en tu cuenta, puedes comunicarte con el banco para resolver el asunto a través de su sistema de atención al cliente.
3.  Si no tienes éxito en resolverlo directamente con la empresa, considera denunciar el caso a la entidad reguladora (INDECOPI).",No. Está prohibido aumentar o cambiar las comisiones y otros gastos que pague el consumidor sin que primero se le informe adecuadamente.,Resolución SBS N° 3274-2017 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Cartilla informativa sobre Tarjetas de Crédito,2.1,3,True
bge-m3,BAAI/bge-m3,9,libro_reclamaciones,llama3.1:8b,¿Una empresa o negocio digital tiene que tener un libro de reclamaciones?,"Sí, una empresa o negocio digital debe tener un libro de reclamaciones. De acuerdo con el Código de Protección y Defensa del Consumidor, los proveedores que utilicen medios virtuales para establecer sus relaciones de consumo deben implementar un Libro de Reclamaciones Virtual en cada uno de sus establecimientos.

En la práctica, esto significa que una empresa digital debe crear un sistema donde los consumidores puedan registrar sus reclamos y quejarse sobre problemas con el producto o servicio. El proveedor también debe brindar apoyo para que el consumidor pueda ingresar su queja correctamente en el libro de reclamaciones.

Además, es importante recordar que el libro de reclamaciones no solo se refiere a los reclamos, sino también a las quejas. De acuerdo con la Ley N° 31435 publicada en marzo de 2022, los proveedores deben brindar atención a las quejas además de los reclamos y responder dentro de un plazo máximo de 15 días hábiles improrrogables.

No tengo información suficiente en mi base de datos para proporcionar más detalles sobre cómo implementar el libro de reclamaciones o qué sucede si una empresa no cumple con esta obligación. Es recomendable consultar la normativa vigente y las instrucciones específicas de INDECOPI.

**Fuentes:**

* Código de Protección y Defensa del Consumidor
* Ley N° 31435","Sí. Todos los negocios, sean con tienda física o virtual, deben contar con un libro de reclamaciones. En caso de un negocio digital, el libro de reclamaciones es virtual, y tiene las mismas características que un libro de reclamaciones físico.",Código de Protección y Defensa del Consumidor | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,3.38,3,True
bge-m3,BAAI/bge-m3,10,precios,llama3.1:8b,¿Pueden subir o cobrarme más del precio que muestran en la tienda o página web?,"No. Según el artículo 4.2 del Código de Protección y Defensa del Consumidor, los consumidores no pueden ser obligados al pago de sumas o recargos adicionales al precio fijado. El proveedor debe informar previamente, adecuada y oportunamente al consumidor sobre cualquier recargo adicional que pueda aplicarse.

Si deseas saber cómo hacer si un comercio te cobró más del precio mostrado en la tienda o página web, aquí hay los pasos a seguir:

1. Documenta todo: Anota fechamento, hora, lugar y detalles de lo sucedido.
2. Comunica con el establecimiento: Pide hablar con alguien que pueda resolver tu caso, ya sea el dueño, gerente o encargado del área de atención al cliente.
3. Presenta tu reclamo: Explica qué pasó, mostrarle la documentación y solicita que se corrija la situación.","No. Cualquier aumento o sobreprecio al precio que se exhibe en la página web o en la tienda física está prohibido. La empresa debe mostrar exactamente el precio final a cobrar, o avisar claramente si existe algún recargo o pago adicional.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.43,3,True
bge-m3,BAAI/bge-m3,11,precios,llama3.1:8b,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?,"No, los establecimientos que expenden comidas y bebidas (como un restaurante) están obligados a colocar sus listas de precios en el exterior, de forma accesible y visible para consulta del consumidor. Además, según el Artículo 4.2, los consumidores no pueden ser obligados al pago de sumas o recargos adicionales al precio fijado, salvo que se trate de servicios distintos o adicionales tales como transporte, instalación o similares.

Por lo tanto, si un restaurante le pide pagar una propina o adicional al precio de la carta, pueden pedirte explicar por qué no está incluido en el precio original. Si no hay justificación clara y previa sobre este cargo adicional, puedes reclamar ante INDECOPI.

Fuente: Código de Protección y Defensa del Consumidor (Ley N° 29571), Artículo 4 y 5.","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.48,3,True
bge-m3,BAAI/bge-m3,12,educacion,llama3.1:8b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No. Según el artículo 2.1 del contexto legal que se me proporcionó, las instituciones educativas públicas y privadas están prohibidas de obligar a los alumnos o a los padres de familia a adquirir textos escolares nuevos o de primer uso.

En la práctica, esto significa que si un colegio te pide que compres libros de texto nuevos para tus hijos, puedes:

1. Pedirle al colegio que explique por qué considera necesario comprar esos libros nuevos.
2. Proporcionar textos escolares de segundo uso que estén en buen estado y sean adecuados para el nivel educativo de tus hijos.
3. Hablar con otros padres de familia sobre la posibilidad de compartir libros o crear un banco de libros dentro del colegio.

Recuerda que el Ministerio de Educación promueve la implementación de bancos de libros a fin de proteger la economía de los padres de familia, por lo que no estás solo en esta situación.

Fuente:
Código de Protección y Defensa del Consumidor, Ley N° 29571",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,2.89,3,True
