embedding,embedding_modelo,id_pregunta,categoria,modelo,pregunta,respuesta,respuesta_referencia,fuentes,tiempo_segundos,num_docs_recuperados,prefiltrado
bge-m3,BAAI/bge-m3,12,educacion,qwen2.5:14b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No, el colegio no puede obligarte a comprar libros de texto nuevos. Según la Ley N° 29571 (Código de Protección y Defensa del Consumidor), las instituciones educativas públicas y privadas no pueden forzarte ni a ti ni a tus hijos a adquirir textos escolares nuevos o diseñados para un solo uso.

Aquí te explico qué puedes hacer:

1. **Comunícate con la escuela**: Habla directamente con el colegio para entender por qué te solicitan comprar libros nuevos y pide opciones alternativas, como usar libros de segunda mano.

2. **Investiga las opciones legales**: Consulta si hay otras formas de obtener los textos escolares, como intercambiarlos con otros padres o buscar bancos de libros que promueve la institución.

3. **Documenta todo**: Anota todas las conversaciones y documentos relacionados para tener evidencia en caso de que necesites reclamar tus derechos más adelante.

4. **Presenta una queja a INDECOPI si es necesario**: Si el colegio no te ayuda o no responde adecuadamente, puedes presentar una denuncia ante la institución nacional para proteger y defender al consumidor (INDECOPI).

Recuerda siempre estar informado sobre tus derechos como padre de familia en lo que respecta a las compras escolares.",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,44.72,3,True
bge-m3,BAAI/bge-m3,1,libro_reclamaciones,llama3.1:8b,¿Cuál es la diferencia entre queja y reclamo en el Libro de Reclamaciones?,"La diferencia entre una queja y un reclamo en el Libro de Reclamaciones está en lo que se critica. Un reclamo es cuando algo sale mal con los bienes o servicios comprados (como si te devolvieron un producto defectuoso). Una queja es más general, y puede ser por la atención al público, el malestar o descontento del consumidor.

Paso a paso de qué hacer en caso de tener uno u otro:

- Si tienes un reclamo: lo pones en el Libro de Reclamaciones del proveedor. Ellos tienen que investigar y resolver tu problema. Si no lo resuelven adecuadamente, puedes seguir con otros mecanismos para solucionarlo.

- Si tienes una queja: también la pones en el Libro de Reclamaciones, pero es más genérica. No inicia un procedimiento administrativo sancionador por infracción a las normas de protección al consumidor. Puedes seguir con otros mecanismos para solucionar tu problema.

Recuerda que no hay límites para denunciar una infracción a la normativa sobre protección al consumidor ante el INDECOPI si necesitas hacerlo.","La reclamación trata sobre problemas o deficiencias en el producto o servicio en sí, como un aparato que no funcione o una comida contaminada, mientras que una queja trata sobre el servicio al cliente y el trato al consumidor por parte del establecimiento o proveedor, como un mesero que exija propina.",Decreto Supremo N° 011-2011-PCM | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,6.44,3,True
bge-m3,BAAI/bge-m3,2,telecomunicaciones,llama3.1:8b,¿A quién reclamo si tengo un problema con mi servicio de telefonía móvil?,"Si tienes problemas con tu servicio de telefonía móvil, debes presentar un reclamo ante la empresa operadora a la que contrataste. Puedes hacerlo a través del canal telefónico o página web de la empresa.

 Primero, ingresa en la página web de INDECOPI y haz clic en ""Presentar reclamo"". Luego, elige el tipo de problema y describe específicamente tu situación. No olvides incluir tus datos personales y la información necesaria para que la empresa pueda resolver tu reclamo.

Puedes también comunicarte directamente con la empresa operadora a través de su línea de atención al cliente o correo electrónico. Es importante tener en cuenta que debes presentar el reclamo por contratación no solicitada y portabilidad numérica sin tu consentimiento, ya que es obligación de la empresa suspender el servicio y bloquear el equipo celular en caso de que no tengas consentimiento.

Recuerda también que puedes realizar una consulta al respecto ante INDECOPI si tienes alguna inquietud sobre cómo presentar el reclamo.

Fuente: Ley N° 29571, Código de Protección y Defensa del Consumidor.","El primer reclamo debe hacerse a la empresa prestadora del servicio, sea Claro, Movistar, Entel, etc. Ellos te deben brindar medios o canales para presentar tu reclamo. Si, luego de su respuesta, no sientes que han satisfecho tus derechos, puedes interponer una denuncia ante INDECOPI.",Guía de reclamos y quejas en el servicio público de telecomunicaciones | Guía de las condiciones de uso de los servicios públicos de telecomunicaciones | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL,2.7,3,True
bge-m3,BAAI/bge-m3,3,indecopi,llama3.1:8b,¿Qué diferencia una denuncia de una reclamación?,"Una denuncia se refiere a un procedimiento de oficio que busca investigar si las empresas imponen cláusulas abusivas a los consumidores. En este caso, la autoridad de consumo no evalúa si una cláusula específica afecta a un interés particular, sino que busca detectar y identificar cláusulas abusivas que trasgreden derechos generales de los consumidores.

Por otro lado, una reclamación es un mecanismo de participación ciudadana para expresar insatisfacción o disconformidad ante la entidad que atendió o prestó un bien o servicio. En este caso, se evalúa si hubo defectos en el trato profesional, información, tiempo de atención, acceso a servicios, resultado de la gestión y confianza en la entidad.

En resumen: una denuncia es para investigar cláusulas abusivas generales, mientras que una reclamación es para expresar insatisfacción personal ante un servicio o bien.

Fuente: Ley N° 29571 (Código de Protección y Defensa del Consumidor).",Un reclamo o queja es una muestra de disconformidad que brinda el consumidor contra la empresa o proveedor a través del Libro de Reclamaciones. Una denuncia es una solicitud dirigida a INDECOPI para que sancionen con una multa al proveedor o empresa por vulnerar tus derechos como consumidor. Primero debe realizarse el reclamo antes de acudir a la denuncia.,Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Decreto Supremo N° 007-2020-PCM,2.68,3,True
bge-m3,BAAI/bge-m3,4,inmobiliario,llama3.1:8b,¿Qué debe figurar en el contrato de compraventa de un departamento que me brinda la inmobiliaria?,"Si estás comprando un departamento a través de una inmobiliaria, el contrato de compravenda debe incluir:

*   Identificación de las partes contratantes (inmobiliaria y tú) con sus respectivos domicilios legales.
*   Descripción del departamento materia de venta: ubicación exacta, medidas perimétricas, acabados, características relevantes.
*   Precio de venta del departamento ofertado.
*   Forma de pago y plazo en que se realizará.
*   Fecha, plazo o condiciones expresas para la entrega del departamento.
*   Mecanismos para resolver cualquier controversia surgida.
*   Obligación del inmobiliario de firmar los documentos necesarios para perfeccionar la transferencia.

Recuerda verificar que el contrato esté redactado en un lenguaje accesible a ti, como persona común. Si tienes alguna duda o inquietud sobre algún punto específico, no dudes en preguntar a la inmobiliaria o buscar asesoría legal si es necesario.

Fuente: Artículo 78 del Código de Protección y Defensa del Consumidor","Deben brindarse todos los datos y condiciones de la venta del departamento. Algunas cosas indispensables son el área del inmueble, el precio exacto, la forma y plazos de pago, las penalidades que hubieran y la forma de resolver controversias. Estos datos deben coincidir con las ofertas y ofrecimientos dados en la publicidad o las negociaciones previas.",Código de Protección y Defensa del Consumidor | Guía sobre productos y servicios inmobiliarios | Guía sobre productos y servicios inmobiliarios,2.89,3,True
bge-m3,BAAI/bge-m3,5,servicios_financieros,llama3.1:8b,"¿Tengo derecho a pagar por adelantado mis préstamos con el banco, para evitar intereses?","Sí, tienes derecho a pagar por adelantado tus préstamos con el banco. De acuerdo al artículo 86 del Código de Protección y Defensa del Consumidor, puedes efectuar pagos anticipados totales o parciales sin que te apliquen penalidades ni cobros similares.

Aquí te explico los pasos a seguir:

1. Consulta tu contrato de préstamo para ver si hay alguna formalidad previa para solicitar el pago anticipado.
2. Si no hay ninguna restricción, puedes contactar con el banco y pedirle que realicen el pago anticipado de tus cuotas pendientes.
3. No les pagues comisiones o cobros adicionales por hacer un pago anticipado; si el banco te solicita algo extra, consulta tu contrato para saber qué dice.

Recuerda que el pago anticipado no solo evita intereses, sino también te reduce comisiones y gastos derivados del préstamo. ¡Es una buena forma de ahorrar dinero!

Fuente: Artículo 86 del Código de Protección y Defensa del Consumidor (Ley N° 29571).","Sí. El consumidor tiene derecho a pagar por adelantado los créditos o deudas que haya contraído con la institución financiera, libremente. El banco no puede negarse a recibir el pago.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor,2.69,3,True
bge-m3,BAAI/bge-m3,6,indecopi,llama3.1:8b,¿Puedo pedir indemnización o reparación por los daños sufridos mediante el Libro de Reclamaciones o INDECOPI?,"No puedes pedir directamente indemnización o reparación a través del Libro de Reclamaciones o INDECOPI. Sin embargo, si INDECOPI determina la responsabilidad del proveedor por una infracción al Código, puede dictar medidas correctivas reparadoras en tu favor, siempre que se hayan informado sobre esa posibilidad en la notificación de cargo. Estas medidas pueden resarcir las consecuencias patrimoniales directas e inmediatas ocasionadas por la infracción administrativa a tu estado anterior.

Si lo deseas, puedes solicitar una indemnización o reparación más completa mediante un proceso civil judicial separado después de que INDECOPI haya dictado sus medidas correctivas.","No. La reclamación y la denuncia por derechos de consumidor no permiten exigirle a la empresa o proveedor una indemnización por daños y perjuicios. La indemnización por los daños sufridos debe interponerse como un juicio ordinario, ante el Poder Judicial.",Decreto Supremo N° 011-2011-PCM | Código de Protección y Defensa del Consumidor | Resolución Final N° 016-2022/CPC-INDECOPI-PUN,1.83,3,True
bge-m3,BAAI/bge-m3,7,productos_defectuosos,llama3.1:8b,¿Pueden negarse a cambiarme una prenda de ropa porque la que compré tiene roturas o mala calidad?,"No. Si compraste una prenda de ropa con defectos (roturas o mala calidad), tienes derecho a que se te cambie por otra sin cargo adicional. El artículo 23 del Código de Protección y Defensa del Consumidor establece que si el producto tiene un defecto relacionado con el servicio realizado, puedes pedir que lo reparen nuevamente sin costo adicional.

En la práctica, puedes hacer lo siguiente:

1. Contacta con la tienda donde compraste la prenda de ropa y explícale la situación.
2. Pide que te cambien la prenda por otra sin defectos.
3. Si la tienda no accede a cambiarla, puedes presentar una reclamación en INDECOPI.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571.","No. Si el producto no cumple con la calidad, materiales o cualificaciones que se ofrecieron, entonces están obligados a restituirte un nuevo producto.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.12,3,True
bge-m3,BAAI/bge-m3,8,servicios_financieros,llama3.1:8b,¿El banco puede cobrar comisiones o conceptos a mi tarjeta de crédito sin avisarme?,"No. Según lo establecido en el contexto legal, las empresas bancarias deben informar sobre los costos asociados a la tarjeta de crédito antes de su contratación. Esto incluye comisiones por membresía o conceptos adicionales. Si algo cambia después de que te hayas contratado la tarjeta, el banco también tiene que notificarte con tiempo razonable.

Paso a paso de qué puedes hacer:

1.  Verifica tu contrato: Consulta tus documentos bancarios y busca cualquier información sobre comisiones o conceptos adicionales.
2.  Revisa tu cuenta en línea: Comprueba si hay cambios recientes en tu tarjeta de crédito, como nuevos cargos o comisiones.
3.  Pregúntale al banco directamente: Si tienes alguna duda, llama a la atención del cliente del banco y pregunta sobre las condiciones de tu tarjeta.
4.  Revisa los cambios de las comunicaciones del banco: El contexto legal menciona que el banco debe conservar sustento para probar que informó previamente sobre cualquier cambio en tus cargos.

Si crees que te han cobrado algo sin avisarte, puedes:

1.  Denunciarlo ante INDECOPI: Si encuentras que el banco no cumple con la obligación de informarte previamente, puedes denunciarlo a la entidad reguladora de protección al consumidor.
2.  Buscar asesoramiento jurídico: Si tienes un caso más complejo, podrías necesitar consultar a un abogado para entender tus derechos y las acciones que debes tomar.

Recuerda siempre revisar tu contrato y comunicarte directamente con el banco antes de llevar adelante cualquier medida.

Fuente utilizada: El contexto legal proporciona información relevante sobre los requisitos y obligaciones del banco en relación a la tarjeta de crédito.",No. Está prohibido aumentar o cambiar las comisiones y otros gastos que pague el consumidor sin que primero se le informe adecuadamente.,Resolución SBS N° 3274-2017 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Cartilla informativa sobre Tarjetas de Crédito,4.11,3,True
bge-m3,BAAI/bge-m3,9,libro_reclamaciones,llama3.1:8b,¿Una empresa o negocio digital tiene que tener un libro de reclamaciones?,"Sí, una empresa o negocio digital debe contar con un libro de reclamaciones. De acuerdo a la ley, los establecimientos comerciales, incluyendo las plataformas digitales de comercio electrónico, deben tener un libro de reclamaciones. Si es una plataforma digital, puede ser virtual.

Paso a paso para hacerlo:

1. Verifica si tu negocio tiene un Libro de Reclamaciones ya implementado.
2. Si no lo tienes, puedes crear uno físico o virtual (en línea).
3. Puedes ponerlo disponible para que los consumidores puedan acceder y registrar sus reclamos.
4. Asegúrate de difundir la información sobre su existencia en el establecimiento comercial.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571 (artículos 150 y 4).","Sí. Todos los negocios, sean con tienda física o virtual, deben contar con un libro de reclamaciones. En caso de un negocio digital, el libro de reclamaciones es virtual, y tiene las mismas características que un libro de reclamaciones físico.",Código de Protección y Defensa del Consumidor | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,2.29,3,True
bge-m3,BAAI/bge-m3,10,precios,llama3.1:8b,¿Pueden subir o cobrarme más del precio que muestran en la tienda o página web?,"No. Según el artículo 5.1 y el artículo 4 de las normas establecidas, los precios de los productos deben ser exhibidos de manera fácilmente perceptible para el consumidor y debe incluir los tributos, comisiones y cargos aplicables.

En la práctica, esto significa que si una tienda o página web muestra un precio determinado, no pueden cobrarte más dinero por el mismo producto. Si hay algunos conceptos adicionales, deben informarlo previamente de manera clara y visible al consumidor.

Puedes hacer lo siguiente:

1. Verifica el precio en la tienda o página web del proveedor.
2. Asegúrate de que los precios incluyan los tributos, comisiones y cargos aplicables.
3. Si hay algún concepto adicional, revisa si fue informado previamente al consumidor.

Si no está seguro, puedes dirigirte a la tienda o página web del proveedor para pedir aclaración sobre el precio.

**Fuentes:** 
- Código de Protección y Defensa del Consumidor (normas específicas mencionadas en el contexto)","No. Cualquier aumento o sobreprecio al precio que se exhibe en la página web o en la tienda física está prohibido. La empresa debe mostrar exactamente el precio final a cobrar, o avisar claramente si existe algún recargo o pago adicional.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.69,3,True
bge-m3,BAAI/bge-m3,11,precios,llama3.1:8b,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?,"Sí, los restaurantes están obligados a informarte previamente si van a cobrar una propina o un recargo adicional al precio de la carta. Esto se debe a que el Código establece que no puedes ser obligado al pago de sumas adicionales al precio fijado, salvo que se trate de servicios distintos o adicionales.

En la práctica, esto significa que si vas a un restaurante y ves que hay una lista de precios en el menú, ellos deben informarte previamente si van a cobrar propinas o recargos adicionales. Si no lo hacen, puedes reclamarlo ante INDECOPI.

Recuerda que la carga de probar que te informaron sobre los recargos adicionales corresponde al proveedor (en este caso, el restaurante), por lo que si tienes una factura o documento que demuestre que no se te informó con anticipación, puedes utilizarlo como prueba.","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,2.5,3,True
bge-m3,BAAI/bge-m3,12,educacion,llama3.1:8b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No, según el artículo 2.1 del contexto legal, ""Las instituciones educativas públicas y privadas de todos los niveles están prohibidas de obligar a los alumnos o a los padres de familia a adquirir textos escolares nuevos o de primer uso o que estén diseñados para un solo uso."" 

En la práctica, puedes:

1. Pedir explicaciones al colegio sobre por qué te están obligando a comprar libros de texto nuevos.
2. Preguntar si tienen disponibles textos de segundo uso que puedas utilizar.
3. Consultar con el Ministerio de Educación para obtener información adicional sobre tus derechos como padre de familia.

Si el colegio no te da una respuesta satisfecha, puedes presentar un reclamo ante INDECOPI por violación del artículo 2.1.

Recuerda que tienes derecho a adquirir y utilizar textos de segundo uso como fuente de consulta o material de estudio y de trabajo.

Fuente: Artículo 2.1 del contexto legal.",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,2.69,3,True
